lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
0.023330022,3.0388846,7.218548,-0.7292204,0.17302758,-1.2483032
-0.26261228,3.1848469,7.5720873,-0.7283041,0.101098195,-1.0916162
-0.28773692,3.49053,7.5523467,-0.7136433,-0.100029185,-0.89476484
-0.23090738,3.7716868,7.8197446,-0.80649483,-0.40240747,-0.7287622
0.19082761,3.7423747,9.580862,-1.0038043,-0.752586,-0.5710063
0.57846487,3.4366915,12.573087,-0.93660915,-1.0213667,-0.47998735
0.8171489,3.0227332,15.000606,-0.32788193,-1.0036516,-0.36285394
0.63529444,2.9676983,14.277973,0.31398472,-0.8536842,-0.21838433
1.1270195,3.2847474,12.817753,0.6797403,-0.7538077,-0.10277808
2.1936202,3.728616,11.296515,0.7791586,-0.59757894,-0.19822577
2.5052853,3.8057845,10.023534,0.634689,-0.28115073,-0.40775254
2.003989,3.5330026,8.496913,0.21594086,0.1769982,-0.5914703
1.736591,3.4672,7.8556366,-0.34223726,0.5027421,-0.68325275
1.7294126,3.1926236,8.545368,-0.7031059,0.6432411,-0.7699956
0.8662018,2.661417,9.363713,-0.7770206,0.7338019,-0.8246681
-0.29192436,1.7264216,9.311669,-0.7076874,0.50671273,-0.6000224
-0.38165522,0.933799,10.509875,-0.5329799,0.014966198,-0.25870144
0.19441684,0.37088752,12.138191,-0.09010262,-0.47693303,0.10522154
1.4386846,0.33439696,12.747763,0.6262896,-0.69806623,0.41874814
2.1924238,0.6652047,11.833704,0.9437868,-0.5888741,0.57009
2.8456643,1.1162517,10.540982,1.0103711,-0.3538437,0.61346143
3.0747771,1.5900307,9.162118,0.8895725,-0.033292156,0.5523749
2.8528428,1.8604196,8.089535,0.6429357,0.26358834,0.42760566
2.3611178,1.9848464,7.576873,0.45097128,0.4147775,0.3294091
1.8077775,2.0656042,7.1503525,0.30497447,0.44089198,0.2759584
1.4925231,2.1798615,6.987042,0.1853976,0.42714754,0.2835942
1.4153546,2.3808584,6.9003024,0.0777326,0.33307427,0.30451632
1.4057833,2.5040889,7.019943,-0.03756821,0.15225816,0.3436117
1.9824536,2.6422744,7.713862,-0.10827587,0.06841691,0.37415496
2.2827528,2.713461,8.044071,-0.15867224,0.05177083,0.40607268
2.4071796,2.7451658,8.718847,-0.17486018,0.0711658,0.49327368
2.4071796,2.9018958,8.948559,-0.1563815,0.08735373,0.6012441
2.5728827,3.1453655,9.139386,-0.06918049,0.13362677,0.68569624
2.0817556,3.2644083,8.741579,-0.017562376,0.16249016,0.744492
2.0614166,3.6083765,8.721839,-0.00992656,0.13942999,0.79091775
1.8137596,3.7543387,9.032308,0.06887506,0.16355917,0.7883216
1.7844474,3.7363925,8.816954,0.15210545,0.23304509,0.8005389
1.4931214,3.851248,8.476574,0.17516561,0.26984972,0.79320854
1.4063815,4.066004,8.442476,0.16661349,0.25518894,0.8042041
1.5302101,4.222734,8.787043,0.1910481,0.27366763,0.77488256
1.4488541,4.365705,8.724232,0.22036964,0.30711251,0.72341716
1.358525,4.3172503,8.810373,0.2510656,0.3135266,0.6950119
1.1629118,4.558925,9.1974125,0.34269542,0.29275718,0.6542367
1.2783655,4.3441696,9.269794,0.44791695,0.27091873,0.6600399
1.268196,4.415954,9.293723,0.48075095,0.3213151,0.6612616
1.6031911,4.371687,9.930812,0.50503284,0.34972036,0.63071835
1.6719848,4.0594234,10.414761,0.6009387,0.50717086,0.6087272
1.7670995,3.9224346,10.189836,0.6962337,0.59498274,0.6026186
2.1104696,3.760919,10.167104,0.7457138,0.5833763,0.56321776
2.1684954,3.507878,10.143175,0.7623598,0.6458373,0.50320023
2.3539393,3.414558,9.813564,0.7292204,0.6246097,0.46654832
2.6350958,3.4103706,9.799805,0.65011334,0.5149594,0.4100433
2.858825,3.354139,9.76152,0.5163339,0.42531493,0.32559118
3.0640094,3.2075787,9.613763,0.33582318,0.32543847,0.23136522
3.2715867,2.809772,10.194023,0.083383106,0.25488353,0.09208794
2.737389,2.1511476,10.821541,-0.0047342055,0.5209153,-0.0061086523
1.7898313,1.7024933,9.869197,0.07819075,0.9428705,-0.011148291
0.7722835,1.7066808,7.7144604,0.11728613,1.1045971,0.07009678
0.12143575,2.0386848,6.5838513,0.06918049,0.7696902,0.17715092
0.18185452,2.449054,6.745965,-0.01038471,0.26358834,0.28496864
1.21017,2.9401808,7.8466635,-0.09728029,-0.1414153,0.3109304
1.7401803,2.9336007,8.847462,-0.18066339,-0.09865474,0.22922719
1.707279,2.9048867,8.842676,-0.29993483,0.19135354,0.12492194
1.0247263,2.8295128,7.9184484,-0.5109888,0.39721513,0.06856962
0.40079778,2.838486,7.539784,-0.7997753,0.27152961,0.049480084
0.19142582,2.9084759,7.8167534,-0.9671524,0.10705414,0.06414085
-0.08793623,2.8277183,8.64467,-1.135293,0.02076942,0.106137834
-0.63888365,2.6997023,9.218947,-1.2243266,0.028099801,0.20815234
-1.1359925,2.5369902,10.232906,-1.1301007,0.007483099,0.40408736
-1.6253247,2.4089742,10.826326,-0.7806858,-0.18921551,0.6525568
-1.7102699,2.4023938,11.237891,-0.2910773,-0.45478916,0.95432425
-1.3836497,2.7343981,10.859227,0.20311269,-0.5665775,1.1916454
-0.99720883,3.3266218,9.887143,0.39095375,-0.46517387,1.3335189
-0.82313097,3.81057,9.714262,0.36468655,-0.30818152,1.3660474
-0.84765744,3.9864426,9.833304,0.3894266,-0.21013765,1.3588698
-0.72323066,4.0145583,10.220942,0.45081854,-0.17531833,1.3096951
-0.74596244,3.9080775,10.522438,0.48288897,-0.056505036,1.281748
-0.70169526,3.7304106,10.848459,0.56596667,0.13118331,1.29198
-0.506082,3.5593238,10.734202,0.77457714,0.26083946,1.3419182
-0.30209386,3.5042887,10.322637,0.95294976,0.322995,1.3637567
-0.3361916,3.3684962,9.538389,1.0218248,0.35323283,1.3967434
-0.04546363,3.2602208,9.385847,1.0242683,0.35445455,1.4433218
0.38823548,3.1232316,9.31466,1.0257955,0.44348818,1.4643967
1.0594223,3.0442686,9.229117,1.0005972,0.4810564,1.4584408
1.4500505,2.9605198,9.100503,0.95447695,0.52305335,1.410946
2.1505494,2.7714868,9.0347,0.8164214,0.6104071,1.3355042
2.5836504,2.664408,8.7577305,0.68325275,0.6927212,1.287093
3.411567,2.6638098,8.318049,0.5129741,0.6759224,1.1968378
3.9343987,2.6907291,7.8831544,0.23930646,0.6270532,1.0259482
4.639085,2.589034,7.678568,-0.15928312,0.6950119,0.84711736
4.4081774,2.1092732,8.0715885,-0.6218608,0.86819226,0.6197228
3.222534,1.3627125,8.746365,-0.947452,1.0409144,0.5708536
2.1924238,0.85483587,9.445069,-0.8940013,1.0160216,0.711658
1.7880367,0.7860422,9.646067,-0.5137377,0.6026186,0.9839512
2.1678972,1.1455638,9.702896,-0.12721269,0.1563815,1.1824824
2.8929226,1.7419748,9.218947,0.24419338,-0.13897185,1.2651019
2.9892337,2.3186452,8.203793,0.30665436,-0.21135938,1.2438743
3.3044882,2.900101,7.609176,0.18997909,-0.27763826,1.129948
3.7214375,3.4456646,7.603792,-0.021380283,-0.39278635,0.8249735
3.7836509,3.5353954,8.1015,-0.27259862,-0.37293324,0.45173484
3.2482567,3.2488549,8.929416,-0.49006665,-0.15882497,0.087659165
2.1936202,2.838486,9.173484,-0.6386596,0.08933904,-0.12812899
1.5475581,2.5680969,9.278768,-0.68554354,0.1910481,-0.2098322
1.3764713,2.4861426,9.317053,-0.64919704,0.13790283,-0.28985557
1.0007981,2.2558336,9.2691965,-0.64568454,0.16355917,-0.3472769
0.4648058,1.8532411,9.250054,-0.6951646,0.2750421,-0.3297145
0.18005991,1.608575,9.283554,-0.70386946,0.29336804,-0.23762658
0.20458634,1.4979069,9.552148,-0.68432176,0.20830505,-0.11530081
0.42951167,1.4536397,10.054641,-0.5525276,0.13439035,0.0041233404
0.45822555,1.3537394,9.969097,-0.40653083,0.11071932,0.09560041
0.567099,1.3076776,9.624531,-0.33582318,0.094531395,0.24007004
1.0809577,1.4709877,9.763314,-0.33276883,0.047036625,0.3465133
1.5290136,1.5565311,10.30469,-0.27779096,-0.008246681,0.41126502
1.939981,1.6031911,11.027323,-0.12339478,-0.017256944,0.4352415
2.2869403,1.6660028,11.090135,0.082924955,0.09285152,0.4448626
2.4532413,1.6911274,10.970493,0.18066339,0.1928807,0.43371433
2.6662025,1.7844474,10.396216,0.25045475,0.3622431,0.42302418
2.589034,1.8532411,9.759726,0.2680171,0.4392121,0.3643811
2.3264217,1.753939,9.376275,0.23044892,0.48502702,0.32788193
2.0985055,1.666601,9.419347,0.21609358,0.55939984,0.3182608
1.7653049,1.6235301,9.175279,0.300393,0.6385069,0.35628715
1.4781662,1.7437695,8.643474,0.38728857,0.59574634,0.4111123
1.628914,1.9130617,8.193623,0.40026945,0.43249258,0.4448626
1.9334008,1.9908284,8.179266,0.31658092,0.2874121,0.41523564
2.1577277,2.0524435,8.538189,0.15500705,0.27305678,0.32620203
1.7306089,1.867598,9.016754,-0.04046982,0.4120286,0.24373524
1.2993027,1.6253247,9.643674,-0.14355333,0.4644103,0.23564127
1.4003994,1.5427724,10.094122,-0.13988814,0.35460728,0.2499966
1.1922239,1.3686945,10.5487585,-0.07498371,0.2932153,0.2680171
0.7830512,1.3196417,10.476376,0.004428773,0.37598756,0.34406984
0.718445,1.585245,9.643075,0.12568553,0.3556763,0.4552473
0.8877372,1.8693926,9.040084,0.14172074,0.1386664,0.44959682
1.4147564,2.196013,9.0544405,0.005192355,-0.13637567,0.3622431
1.8729819,2.2612174,9.915857,-0.16905695,-0.1459968,0.20448714
1.6043876,2.0177476,10.959127,-0.2640465,0.06246097,0.04841107
0.8817552,1.7868403,10.738988,-0.18661933,0.31474832,-0.002443461
0.18424734,1.7700906,9.546764,-0.0983493,0.37934732,0.0010690142
-0.23569304,1.7760726,8.842676,-0.07147124,0.29565877,0.026572637
-0.4456632,1.7617157,8.550752,-0.048258353,0.20677789,0.06536258
-0.48454657,1.8484555,8.407183,-0.03772093,0.14844026,0.09590584
-0.53300124,1.9878374,8.023732,-0.0917825,0.014813482,0.110413894
-0.25124636,1.9728823,8.469396,-0.2098322,-0.2564107,0.10125092
0.34576288,1.9848464,9.771091,-0.34880406,-0.42546764,0.03863723
0.3786642,1.6971095,11.446666,-0.39736784,-0.28695396,-0.052687127
-0.062213387,1.4356936,11.959328,-0.27916542,-0.02687807,-0.062155537
-0.28175488,1.3501502,11.657233,-0.11942416,0.04352415,-0.028099801
-0.20219351,1.3956138,10.982458,0.09117164,-0.008552114,-0.015271631
-0.10827523,1.4566308,10.097114,0.12736541,0.058948494,-0.022602014
-0.037686955,1.4482559,9.805787,0.06719518,0.14844026,-0.04917465
0.014955142,1.3812568,9.934999,0.03940081,0.20173825,-0.08811731
-0.15074782,1.2329018,9.820144,0.10186178,0.24770586,-0.11026118
-0.33738798,1.1910275,9.360723,0.1414153,0.24709499,-0.099265605
-0.42831525,1.1676974,9.030513,0.12675454,0.22983804,-0.06505715
-0.4432704,1.2352947,8.9013,0.11102476,0.19914207,-0.04046982
-0.4001996,1.2640085,8.925228,0.10170906,0.14645495,-0.01863139
-0.22911277,1.3549358,9.030513,0.06566802,0.066737026,-0.011301007
-0.148355,1.4027922,9.135797,0.02687807,-0.0021380284,-0.017562376
0.16689938,1.4590236,9.60479,-0.02611449,-0.0125227375,-0.045662176
0.2620141,1.4733806,9.724431,-0.04138612,0.028710667,-0.08353582
0.043070808,1.4727824,9.609575,-0.08078693,0.12217305,-0.123547494
-0.08075777,1.4721842,9.656834,-0.10705414,0.14737125,-0.13683382
-0.43788654,1.4291133,9.470194,-0.09468412,0.15241088,-0.12339478
-0.6622137,1.4285151,9.384052,-0.0804815,0.09285152,-0.064751714
-0.48155555,1.5816557,9.460024,-0.021380283,0.0033597588,-0.006414085
-0.23928227,1.7216359,9.373882,0.016187929,-0.044898596,0.014202617
-0.09272188,1.8610178,9.24467,0.006414085,-0.058490347,0.0032070426
0.10707881,1.9328024,9.349955,-0.057726767,-0.06291912,-0.02733622
0.2219343,1.9363917,9.704092,-0.07880162,-0.05467244,-0.108123146
0.14596218,1.9076779,9.656236,-0.07162395,-0.038789943,-0.15470162
-0.034695927,1.8358932,9.560523,-0.08781188,-0.02687807,-0.19761491
-0.19680966,1.7497516,9.402596,-0.11438452,0.028863383,-0.22311853
-0.37268212,1.6737795,9.182457,-0.15286903,0.038179077,-0.23396139
-0.43908295,1.634896,9.378669,-0.21563543,0.028863383,-0.2582433
-0.6472585,1.4279169,9.632906,-0.24556783,0.052839845,-0.24709499
-0.80817586,1.2735798,9.92483,-0.22067507,0.03726278,-0.19333886
-0.9409775,1.2107682,9.977472,-0.14370605,-0.001985312,-0.12003502
-0.89312106,1.2107682,10.0061865,-0.10995574,-0.028252518,-0.06505715
-0.78843504,1.1916257,10.1497555,-0.084910266,-0.056046885,-0.006414085
-0.71665037,1.1335998,10.264611,-0.08582657,-0.08032878,0.054825157
-0.49172506,1.061815,10.537991,-0.06337727,-0.099571034,0.10262536
-0.17228323,1.090529,10.877771,0.005192355,-0.051159963,0.119729586
-0.253041,0.9954142,10.7348,0.06688975,0.0693332,0.14309518
-0.24466611,1.0534402,10.409377,0.13179417,0.13240504,0.19593503
-0.12203395,1.189831,9.911072,0.21594086,0.11148291,0.22250767
-0.037686955,1.3202399,9.45165,0.23457226,0.10567969,0.2322815
0.009571291,1.3878372,9.312865,0.21594086,0.11636983,0.21884248
0.023330022,1.474577,9.174082,0.19624045,0.101556346,0.20906863
0.20817557,1.5523437,9.035298,0.18219055,0.030543262,0.18188512
0.3074777,1.6342978,8.915657,0.1366811,0.007941248,0.11453723
0.30269206,1.6295122,8.882157,0.021685716,0.014966198,0.03283401
0.16091733,1.5038891,9.12144,-0.102319926,0.064599,-0.05131268
-0.15194423,1.3202399,9.408579,-0.15332718,0.090713486,-0.06582073
-0.19860429,1.2329018,9.805787,-0.12782355,0.025198191,-0.04886922
-0.21774685,1.2370893,9.915857,-0.076816306,-0.005955936,-0.028252518
-0.19860429,1.2610176,9.877572,-0.05131268,0.024892759,-1.53E-04
-0.06580263,1.3764713,9.796216,-0.026725354,0.03756821,0.010842858
-0.023330022,1.4578272,9.757931,-0.015577064,0.03756821,-0.0062613687
-0.1477568,1.4727824,9.427123,-0.05513059,0.037110064,-0.018478673
-0.06699903,1.5254245,9.556335,-0.10552697,0.023060163,-0.02443461
0,1.515255,9.771689,-0.10399981,-0.007483099,-0.042913284
0.019740786,1.4907285,9.982258,-0.093004234,0.0012217305,-0.06383542
-0.08973085,1.4374882,10.040284,-0.074830994,0.03313944,-0.074830994
-0.17527425,1.3992031,9.929616,-0.034055736,0.02397646,-0.071318515
-0.19920248,1.4141582,9.7812605,-0.010231993,-0.0025961774,-0.07513642
-0.3278167,1.3423735,9.647263,-0.032375857,-0.0041233404,-0.059101213
-0.40378883,1.2993027,9.757333,-0.040011674,0.018936822,-0.027030786
-0.29491538,1.3615161,9.680762,-0.01160644,0.013286319,-3.05E-04
-0.3044867,1.3477573,9.556335,-0.007483099,-0.019547688,-0.0015271631
-0.3278167,1.294517,9.7196455,-0.033444874,-0.02367103,0.01695151
-0.293719,1.2604194,9.982856,-0.015118915,0.005955936,0.03283401
-0.3696911,1.2358929,10.001999,0.019394971,0.011301007,0.049938235
-0.35114673,1.2460624,9.968499,0.05390886,0.012980887,0.076816306
-0.40857446,1.265205,9.815358,0.08475755,0.023060163,0.10369437
-0.42831525,1.3334004,9.455837,0.08093964,0.03283401,0.12705997
-0.32362926,1.4153546,9.436694,0.05513059,0.02275473,0.118507855
-0.32841492,1.4057833,9.427123,0.03313944,-7.64E-04,0.10629055
-0.26141587,1.3956138,9.604192,0.012217305,-0.0071776668,0.1001819
-0.32303107,1.3854443,9.73819,-0.0076358155,-0.0012217305,0.10644327
-0.23748764,1.4231312,9.977472,-7.64E-04,0.042760566,0.11255192
-0.22313072,1.4189439,9.853045,0.025961773,0.08582657,0.09911288
-0.24705894,1.4237294,9.685548,0.022296581,0.083383106,0.10170906
-0.119042926,1.486541,9.661619,0.014966198,0.07223482,0.10170906
-0.023928227,1.5104693,9.719048,0.023365596,0.0954477,0.08445212
-0.18604197,1.477568,9.412766,0.02565634,0.10781772,0.071013086
-0.2105684,1.535594,9.192626,0.0038179078,0.07819075,0.061239243
-0.12502499,1.5930216,9.240483,-0.030390546,0.04230242,0.039095376
-0.17647067,1.5062819,9.474979,-0.07971791,0.0355829,0.019700404
-0.1471586,1.4482559,9.695119,-0.08093964,0.03191771,0.008552114
-0.109471634,1.4530416,9.766904,-0.06337727,0.010231993,-0.00870483
-0.20877378,1.4045869,9.762118,-0.087659165,0.07452556,-0.028099801
-0.44626144,1.2843475,9.771689,-0.11759156,0.10827587,-0.0143553335
-0.38464624,1.3411771,9.987043,-0.049021937,0.05177083,0.010995574
-0.34217364,1.3663018,9.752547,0.03436117,-0.010537425,0.024129177
-0.05682954,1.5296118,9.795618,0.04810564,-0.13836098,0.06047566
1.0516455,1.9363917,10.542776,0.11575896,-0.22418754,0.029321533
1.4500505,2.2342982,10.427323,0.18555032,-0.18310685,-0.10567969
1.4727824,2.2935205,9.886545,0.17470746,-0.100334615,-0.24022275
1.3495519,2.0644078,9.619147,0.09101892,-0.020922136,-0.3733914
0.74536425,1.791626,9.269794,0.014202617,0.1049161,-0.48075095
0.0029910284,1.5332011,8.723633,-0.029321533,0.13118331,-0.49266282
-0.58265233,1.2747762,8.321639,-0.06047566,0.05390886,-0.44868052
-1.0917253,1.0977074,7.9914293,-0.10125092,-0.05024367,-0.36560285
-1.524228,0.91465646,8.001,-0.17608191,-0.19883664,-0.23823744
-1.7760726,0.87936234,8.29771,-0.2761111,-0.31108314,-0.06047566
-1.6833507,0.8572287,9.28834,-0.31108314,-0.37614027,0.1049161
-1.4823537,0.9164511,10.283753,-0.183565,-0.50854534,0.26236662
-0.77766734,1.230509,11.116456,0.16157386,-0.77488256,0.42103887
0.20638095,1.7066808,11.226525,0.38698313,-0.9390526,0.43463063
1.090529,2.0482562,11.360524,0.39645153,-0.7987063,0.3051272
1.314856,2.0153549,11.341979,0.2837469,-0.45005497,0.12003502
0.9529416,1.8053846,10.892129,0.1956296,-0.082924955,-0.049021937
0.6628119,1.6624135,10.585847,0.18555032,0.04016439,-0.15393804
0.37208393,1.5098711,10.293923,0.22174409,0.11866058,-0.22983804
0.19621146,1.3627125,9.877572,0.25213462,0.16417004,-0.25686884
0.4103691,1.2873386,9.672387,0.27214047,0.13148874,-0.26190847
0.7435696,1.3124632,9.701101,0.2947425,0.106137834,-0.2939789
1.0815558,1.2424731,9.5868435,0.30268374,0.16355917,-0.38087448
0.90448695,1.1102697,8.916854,0.22540927,0.32604933,-0.45982882
0.5276174,1.0540384,8.242078,0.07376198,0.42164972,-0.49953505
0.12263216,1.0492527,7.9016986,-0.08903361,0.39629883,-0.52122074
-0.33439696,0.95712906,7.920841,-0.24617869,0.31627548,-0.4989242
-0.5563313,0.8488538,8.547761,-0.39584067,0.2264783,-0.40546182
-0.6269195,0.85124665,9.236894,-0.4016439,0.20204368,-0.30863968
-0.8021938,0.81655073,9.446864,-0.34315357,0.17241672,-0.1863139
-0.80757767,0.97866446,9.504292,-0.26648995,0.05513059,-0.03481932
-0.57009,1.1551352,9.753145,-0.22327125,-0.04550946,0.05665775
-0.27996024,1.3459628,10.154541,-0.16752979,-0.058184914,0.1226312
-0.2943172,1.4554343,10.140184,-0.14431691,-0.035888333,0.16798794
-0.18065812,1.5559329,10.240683,-0.13927728,-0.046883907,0.21090123
0.010169496,1.655235,10.5900345,-0.1160644,-0.023365596,0.21700987
-0.11365908,1.6510476,10.460822,-0.07467828,0.034513887,0.21456642
-0.3044867,1.6654046,10.182656,-0.043676864,0.025198191,0.23655757
-0.17647067,1.7330018,10.091729,-0.018478673,-0.024587326,0.25473082
-0.1058824,1.7910278,9.9960165,-0.007330383,-0.02443461,0.2510656
-0.17706887,1.7862421,9.962517,-0.0053450707,0.02321288,0.24862215
-0.06281159,1.7862421,9.972089,0.030390546,0.024892759,0.25228736
-0.020338992,1.7820547,9.8524475,0.09987647,-0.0010690142,0.2434298
0.041874398,1.8017955,9.814162,0.12461651,-0.001985312,0.23350324
0.11246266,1.8071793,9.62812,0.13255776,0.055436023,0.20906863
0.05503492,1.7940187,9.350553,0.11178834,0.034513887,0.18829921
0.13160525,1.7886349,9.4941225,0.08155051,-0.02321288,0.15515977
0.26081768,1.7114664,9.786046,0.04428773,-0.0018325958,0.10995574
0.1902294,1.591227,10.015758,0.046883907,0.088422745,0.064751714
-0.09032906,1.4859428,9.886545,0.07147124,0.09605856,0.06719518
0.02871387,1.5194423,9.843474,0.12156218,0.043066,0.08155051
0.12801601,1.5541383,9.719048,0.14004086,0.0421497,0.071776666
0.1896312,1.535594,9.5760765,0.1160644,0.08811731,0.043829583
0.07597212,1.4829519,9.518648,0.08506299,0.09621128,0.031612277
0.09930214,1.5164514,9.489935,0.09666943,0.058643065,0.03145956
0.1369891,1.4931214,9.317652,0.094531395,0.021991149,0.02397646
0.16570297,1.474577,9.250652,0.06963864,0.03390302,0.00580322
0.15613168,1.5032908,9.15494,0.026572637,0.029626964,-0.0125227375
0.089132644,1.4937196,9.126225,-0.01282817,0.01450805,-0.032070424
-0.03888337,1.4548361,9.212367,-0.04841107,-0.01160644,-0.051618114
-0.11425728,1.3680964,9.355937,-0.095294975,-0.009773844,-0.04046982
-0.028115666,1.3908281,9.738789,-0.102319926,-0.05375614,-0.032070424
0.014955142,1.4231312,10.054641,-0.056352317,-0.076358154,-0.0346666
0.024526432,1.4279169,10.054641,-0.02076942,-0.05757405,-0.031001411
0.14297116,1.5146568,10.025927,-0.016340645,-0.013591751,-0.031001411
0.19501504,1.5768701,10.020543,-0.004428773,0.029168816,-0.04795292
0.26620153,1.6396817,9.972687,0.034972034,0.038179077,-0.07513642
0.21774685,1.6887345,9.546764,0.049632803,0.046883907,-0.09712757
0.19322042,1.7802601,9.278768,0.011453724,0.04642576,-0.12156218
0.0071784677,1.7994026,9.110672,-0.049021937,0.039553523,-0.14966199
-0.16869399,1.7078772,9.134601,-0.093004234,-0.004886922,-0.14844026
0.050847482,1.7264216,9.465408,-0.08093964,-0.08536842,-0.14614952
0.051445685,1.6779668,9.666406,-0.06856962,-0.10094548,-0.160963
-0.03888337,1.6295122,9.819546,-0.06872234,-0.07422013,-0.15607607
0.023330022,1.6342978,9.92483,-0.060170226,-0.075289145,-0.14630222
0.0047856453,1.5810575,9.967901,-0.045356743,-0.069027774,-0.15363261
-0.08075777,1.5236298,9.963116,-0.044593163,-0.021380283,-0.15225816
-0.1477568,1.4997016,9.872188,-0.021227567,-0.014966198,-0.1339322
-0.20997019,1.4913267,9.589835,0.002443461,-0.032986723,-0.11560625
-0.31046873,1.4350954,9.202198,-0.027030786,-0.04917465,-0.08735373
-0.42951167,1.4111671,9.025128,-0.07971791,-0.07788532,-0.04932737
-0.5198407,1.4057833,9.11127,-0.14370605,-0.10186178,-0.012370021
-0.5617151,1.375873,9.44148,-0.18295415,-0.118202426,0.03176499
-0.2847459,1.3794622,9.991829,-0.16294831,-0.14355333,0.073303826
-0.06999006,1.3070793,10.3848505,-0.09728029,-0.15989397,0.0926988
0.12083755,1.3399807,10.700703,0.0027488936,-0.16340645,0.10705414
0.22073789,1.4075779,10.6815605,0.11102476,-0.12660182,0.115453534
0.43788654,1.5966109,10.097712,0.17348573,-0.080634214,0.087201014
0.53659046,1.7180467,9.547362,0.119729586,-0.018020526,0.023823744
0.526421,1.719243,9.298509,0.039858956,0.043218717,-0.038331795
